26.3	25.6	26.8	25.7	25.4	26.2	24.6	25	24.9	25.7
26.3	25.6	26.8	25.7	25.4	26.2	24.6	25	24.9	25.7
26.2	25.6	26.8	25.7	25.4	26.2	24.5	25	25	25.7
26.2	25.6	26.8	25.6	25.4	26.2	24.5	24.9	25	25.7
26.2	25.6	26.8	25.6	25.3	26.2	24.5	24.9	24.9	25.7
26.2	25.5	26.8	25.5	25.3	26.1	24.4	24.9	24.9	25.6
26.2	25.5	26.8	25.5	25.3	26.1	24.4	24.9	24.8	25.6
26.2	25.6	26.8	25.5	25.3	26.1	24.4	24.8	24.8	25.6
26.2	25.6	26.7	25.5	25.3	26.1	24.4	24.8	24.8	25.6
26.1	25.5	26.7	25.5	25.3	26.1	24.4	24.8	24.9	25.6
26.1	25.5	26.7	25.4	25.3	26.1	24.3	24.8	24.9	25.6
26.1	25.5	26.7	25.4	25.2	26.1	24.3	24.8	24.8	25.6
26.1	25.5	26.7	25.4	25.2	26	24.3	24.8	24.8	25.6
26.1	25.4	26.7	25.4	25.2	26	24.3	24.7	24.7	25.5
26.1	25.5	26.6	25.3	25.2	26	24.2	24.7	24.7	25.5
26	25.5	26.6	25.3	25.1	26	24.2	24.7	24.7	25.5
